309211,87
309340,88
309482,88
310175,89
311128,88
312442,89
312500,88
313061,89
313764,89
314291,89
314992,88
315615,87
317034,86
317396,86
318174,87
318769,87
318775,87
319075,88
322207,87
322210,87
323454,86
323802,87
324053,86
324276,86
324379,87
325020,88
325149,88
325385,88
325624,89
326126,89
326347,89
326611,89
327952,89
330254,89
330261,90
331883,90
332817,90
333805,89
333829,90
333858,91
334052,90
334109,91
335043,92
335725,91
336387,92
336720,92
336743,92
337140,92
344979,93
345098,94
345335,93
346483,94
347068,95
349064,96
349108,97
350941,96
351343,96
351419,95
353493,94
354121,95
354429,96
355117,95
355791,95
355877,95
356287,96
356368,96
356797,95
358005,95
358416,94
359238,94
359641,94
360073,95
360299,94
360939,94
361115,94
361211,95
361800,95
362953,96
363087,96
363169,96
364763,95
365035,94
365426,94
366621,94
366659,95
367349,95
367409,95
368284,94
368999,95
369830,96
370467,96
370596,96
370704,97
370722,96
370895,97
371178,96
372337,95
373937,94
374045,93
375569,93
375736,92
376030,92
376453,92
376613,92
376733,91
377191,91
378147,92
379105,92
380707,93
380842,94
380874,94
381828,94
383090,94
384575,93
384779,92
385760,92
386534,91
387054,91
387764,91
388205,91
388809,90
389115,89
389271,89
390695,88
393449,87
394271,88
394284,88
395932,89
397914,88
398478,87
400758,88
400990,89
401496,88
401665,88
402220,88
402264,89
405436,88
405583,89
406011,88
408670,88
408858,87
409672,88
409905,89
410519,88
411427,89
411785,89
412554,89
412799,90
412940,90
415260,89
415621,88
415650,87
415803,86
417733,85
418153,84
418848,84
419106,84
419796,84
422967,85
423302,86
423960,86
425668,86
425675,87
425907,88
426123,89
426480,88
426760,88
427411,87
427654,87
429347,88
430277,88
431149,87
431533,88
432274,89
432475,90
432491,91
432854,92
433172,93
433910,94
433914,95
436189,95
437726,96
438022,96
438652,97
439036,98
439233,98
440190,97
440396,97
442452,96
442951,95
442951,94
443061,95
443288,95
443320,95
443520,96
443565,96
443742,95
444507,94
444709,95
444763,96
445050,95
446262,94
446445,95
447491,95
447902,95
448323,95
448333,95
448621,95
449189,95
449812,96
450214,95
450761,95
452147,94
453574,95
453816,94
453885,95
454353,96
454388,97
455718,97
455918,97
456314,97
457988,96
458313,96
458418,96
459251,97
459467,98
461743,97
462131,97
462778,96
462909,97
463670,98
463740,99
463775,99
464202,99
465883,98
466053,98
466302,97
467067,98
467228,97
467261,96
467428,97
467707,97
467940,98
468300,98
470564,99
470796,99
472236,100
472328,99
472749,100
472802,99
473820,99
473986,98
474381,98
474393,98
475687,98
475916,97
476674,96
477562,95
477715,95
480007,95
481919,95
482427,94
482474,93
483416,93
483443,93
483508,92
484053,91
484107,92
484271,92
484275,91
485741,91
485829,90
487086,90
487792,91
488450,92
489120,92
489908,92
490155,92
490720,91
492066,91
492415,90
492572,91
492853,91
492998,90
493440,89
494830,90
495404,90
495569,90
495637,89
496230,89
496387,90
496687,90
497517,90
498991,89
499065,90
500294,90
500607,89
502409,88
503078,89
503233,89
503454,88
503967,89
504602,88
505560,87
508470,88
509994,87
510207,88
511235,88
511481,88
512176,88
512755,87
513183,88
513323,88
513578,88
513989,87
514301,86
514699,87
515316,86
516016,86
516432,85
516518,86
516761,87
518805,86
520218,86
522594,87
522722,86
523801,87
523888,86
524259,87
524610,86
526126,87
528526,87
528533,87
529620,88
529796,88
529952,88
530173,88
530200,87
530299,87
531041,87
531868,86
531921,86
533744,86
536385,86
536685,87
536812,88
538150,87
538985,88
538996,89
539339,90
539735,90
540488,89
540779,88
541381,89
541428,89
541460,90
542171,89
542273,90
543339,91
544462,92
544695,93
544972,94
545966,93
546411,92
548293,93
549943,94
550246,94
552287,95
552575,94
552659,95
553736,94
554794,95
555237,95
555567,95
555838,94
556164,94
556875,94
558015,94
559304,93
559343,92
559377,92
559388,91
560265,91
560331,90
560650,89
560993,90
561035,90
562691,90
564433,91
564912,92
565190,93
565414,93
565630,94
566339,94
566996,94
569424,94
569557,94
570032,94
570547,93
571325,94
572691,94
573103,94
573180,95
574062,96
574231,95
575286,96
575332,96
575494,95
575856,95
576621,96
577683,96
578025,95
579779,96
580326,96
580459,96
581608,95
582995,95
583194,95
584012,96
584295,97
584977,96
585917,97
586730,96
586743,97
587829,97
588145,97
588165,97
588842,98
589759,98
590659,99
590771,99
591261,98
591588,99
591647,100
593560,99
593918,98
595188,97
595639,98
596050,98
596685,98
599484,98
599808,97
599882,96
601022,95
601407,95
602175,94
602464,94
602486,95
603814,94
604123,94
605330,93
605771,93
605809,92
605997,93
606020,93
606073,94
606106,93
606386,92
606659,92
606708,93
606730,93
606913,94
607381,95
608944,96
609484,95
609511,96
610055,97
610979,98
611025,98
611077,97
611447,96
611619,97
611889,97
613351,97
613516,97
614862,98
615690,98
616084,99
616103,98
617007,97
617403,96
618357,97
619071,98
619310,97
619755,96
620237,97
620474,96
620479,95
621642,94
621652,93
622010,93
625178,92
625905,91
626510,91
626928,91
627629,91
627714,92
628620,93
628736,93
629799,94
629893,94
630167,93
630187,93
630670,93
632110,94
632307,94
633335,94
633776,94
633986,93
635314,93
636430,94
636523,95
636609,95
636943,94
637157,93
637745,92
637953,92
638916,92
640214,91
641399,91
641732,90
641775,91
641798,91
642098,90
642944,91
644004,91
644814,91
645502,91
647001,91
647263,92
648401,93
649117,94
649485,94
650052,95
650201,94
650417,94
650458,95
651757,94
652034,93
652605,92
653577,93
654090,92
655116,93
656493,94
656729,93
657428,94
659383,94
659533,94
659861,94
660090,93
661040,93
661331,93
662030,93
662278,93
663416,92
663608,91
664089,91
664396,92
664664,91
664906,90
667727,91
668786,91
668903,92
669183,92
674714,91
674749,91
675388,90
676099,90
677073,90
677340,89
678697,90
679647,89
680153,90
680535,90
680971,90
688641,90
688679,91
690756,90
692700,90
693395,91
694552,92
694806,92
695066,92
695359,91
695390,90
696286,91
696638,91
697798,92
698065,93
699021,92
699699,92
699871,93
699926,94
700450,94
701445,93
701460,94
701606,95
701975,94
702328,95
702752,96
703576,97
704113,97
706794,97
707770,97
708323,97
709165,98
709954,99
710192,99
711743,100
711809,100
711976,100
712130,101
712919,101
713252,100
713369,100
713561,99
713615,99
714095,98
714839,99
714960,99
715144,100
716244,100
717026,101
717915,101
718408,102
718669,101
720037,101
720123,101
720473,100
721460,100
721519,100
721905,99
723856,100
724033,100
724154,100
724323,101
726076,100
726406,100
726911,99
727636,99
728271,99
728315,98
729369,99
729557,100
731508,100
731540,100
732951,101
733344,102
735162,103
736664,102
737252,103
737934,102
737991,103
738762,103
740041,102
742853,103
743133,103
743447,104
743928,104
744197,104
745047,104
745106,103
745338,102
745882,101
747002,100
747386,101
747626,101
749967,101
750145,102
753071,103
754464,102
754705,103
755814,102
755899,101
757230,100
757326,100
757575,100
758430,101
758719,102
759127,101
760037,101
760590,101
760662,102
760908,103
761142,104
762379,104
764678,103
764906,103
766226,102
768118,101
768872,101
768915,101
769246,100
770032,100
770442,101
770598,102
770752,102
771266,102
771467,102
771577,102
771618,101
771858,102
772164,103
773877,103
774364,103
775108,103
775981,103
776150,102
776156,101
777383,101
778106,101
778366,101
778736,102
780651,101
781603,101
782908,102
783273,101
784817,102
784820,101
784954,101
788519,101
789785,100
790178,99
790370,98
791646,98
793148,98
793619,99
794330,98
794637,98
795034,99
795264,100
795573,99
797804,100
798333,101
798525,102
801374,103
801625,103
802451,102
803014,103
803347,102
803392,102
804016,103
804925,102
805637,103
805658,102
806438,102
806541,102
806611,101
807532,100
807701,100
808048,100
808082,100
808118,100
809508,101
809902,100
810681,99
810749,98
811093,98
811943,98
812819,99
813294,98
813417,97
813486,98
814287,98
814518,98
815696,99
816290,98
816450,99
816535,98
817130,98
817231,99
817428,98
817917,98
819799,98
820786,98
821041,98
822729,99
823125,98
823541,99
823794,98
823925,98
824066,99
824088,100
825739,99
827016,98
828576,98
829007,98
829368,99
830041,99
831146,98
831359,98
831610,99
831899,98
832490,97
833568,98
833578,99
833802,99
834056,98
834443,97
834793,98
835167,98
836743,98
837454,98
838625,98
839802,97
839867,98
840723,97
840874,97
841680,98
841842,98
841878,98
841908,98
841922,98
842918,98
843288,99
843918,99
844155,98
845236,98
845963,97
846021,98
846960,97
847633,96
847638,97
848207,97
848287,98
849417,97
849681,96
850602,95
851223,96
852732,97
852906,97
853542,98
853872,97
855825,98
859359,99
859365,100
859456,101
859813,102
859818,101
859920,102
860727,103
860993,103
861056,103
861421,103
862030,104
862203,104
862378,103
862421,103
862795,102
862809,103
863292,104
863331,104
864004,104
864532,103
864669,103
865247,103
866100,104
866390,103
866499,104
866584,103
867007,102
867407,102
869837,102
871565,102
871909,102
872071,101
872760,100
872813,101
873315,101
873713,102
874031,103
874126,103
874282,104
875260,104
875323,104
877716,104
877921,103
877987,102
878031,103
878925,103
880108,102
880297,101
881859,102
882070,102
882549,102
885686,101
885722,100
887165,100
887577,100
887671,101
888494,101
888512,101
889557,101
890174,101
890378,101
890394,100
891618,100
892002,99
892419,100
893052,99
893055,100
894338,101
894596,102
895182,101
896491,102
896780,101
896848,102
897565,101
897748,100
898278,100
898997,100
899497,99
899937,100
902334,100
902757,100
903247,100
904296,100
906049,100
907275,100
907611,100
908185,100
908441,100
908995,100
909197,101
909697,101
910484,100
911256,99
912819,99
912979,98
913321,97
913850,98
914107,99
915279,99
915513,98
916813,98
917029,97
917253,96
919828,97
922718,97
922911,97
923963,97
924671,96
925091,96
925416,95
926015,94
926913,94
927334,94
927511,95
927992,96
928092,97
928211,97
928887,97
931587,98
931902,97
932060,98
933043,99
933103,98
933489,98
934004,97
934646,96
935991,97
936142,98
936947,98
938363,97
938591,97
940087,97
940377,96
941100,95
941381,96
942110,96
943589,97
945983,97
947772,96
948570,97
948602,98
948751,99
949007,99
950287,100
950864,101
951095,102
951574,103
952127,102
952782,102
953303,103
953576,102
954120,102
954586,102
954755,102
954866,102
955400,103
956208,103
956219,103
956398,102
956918,102
957145,101
959327,101
960757,101
960805,100
961278,100
961743,101
962400,101
962600,101
963092,102
963644,102
964177,103
964550,104
964581,105
964947,104
965910,104
967015,105
967511,104
967957,105
968852,104
970413,105
970777,105
971383,104
973113,104
973143,103
973188,104
974448,104
974908,103
976621,103
976932,103
977428,102
977489,102
977665,102
978737,103
978954,102
979502,101
979549,100
979799,100
980078,100
981519,100
982638,99
983347,99
983772,100
984353,99
984582,99
984735,99
985991,98
986310,99
986802,100
987579,101
987728,101
987878,102
988119,101
989459,101
990309,101
990386,101
990420,102
991017,103
991588,103
992245,104
992911,103
994912,103
995320,104
995405,103
995760,104
996152,103
996722,103
998418,103
998782,104
1000058,104
1000108,104
1000646,103
1001198,102
1001502,101
1002072,100
1003254,101
1003402,102
1003443,103
1004159,103
1004192,102
1006188,102
1006261,102
1006368,101
1007082,102
1007666,101
1007901,100
1009291,99
1009624,100
1010269,101
1011440,100
1012365,100
1013220,101
1013717,102
1013890,103
1014426,102
1016294,103
1017325,104
1018823,105
1018960,105
1019206,105
1019341,105
1019466,104
1019943,104
1020322,105
1020795,105
1020912,105
1021149,106
1022430,106
1022745,106
1023149,106
1023310,105
1023359,104
1023537,103
1023628,103
1023794,102
1024914,102
1025335,102
1025349,103
1025665,103
1025848,104
1025923,103
1026085,103
1026432,104
1026639,103
1026672,103
1027061,102
1027483,102
1029247,102
1029837,103
1029979,103
1030129,102
1032432,102
1033106,101
1034285,100
1034601,100
1035574,99
1035781,99
1037044,99
1038582,98
1039139,98
1039261,98
1039764,98
1040756,99
1041406,100
1041522,100
1041775,101
1043793,101
1044430,101
1046085,100
1046810,99
1047066,100
1047963,101
1047980,100
1048269,100
1049557,100
1050014,100
1050368,99
1051469,99
1052268,99
1053664,98
1054991,97
1055826,97
1056118,96
1056810,96
1057603,95
1058658,96
1058882,95
1059255,96
1059635,97
1059675,97
1060349,98
1060467,99
1060724,98
1060807,97
1061067,98
1061346,99
1061425,98
1062524,98
1063213,99
1064567,100
1064642,99
1065102,99
1065760,99
1066274,98
1068253,97
1069651,98
1070165,97
1070493,98
1071167,98
1073674,98
1076141,98
1076254,99
1077455,100
1077914,99
1077959,98
1078016,98
1078175,99
1078439,100
1078572,100
1078576,100
1079057,100
1079390,99
1080321,100
1080745,100
1081064,99
1081251,99
1081520,99
1081733,99
1081787,99
1082528,100
1082854,99
1082948,100
1083848,99
1084195,99
1084423,98
1084843,97
1085648,98
1086743,98
1087870,98
1089134,99
1089838,100
1091046,100
1091462,100
1093506,101
1093921,101
1094331,100
1094831,101
1095545,102
1095655,101
1095729,102
1096826,103
1098428,104
1098618,104
1098665,103
1098780,104
1099079,105
1099490,106
1100791,105
1102209,106
1102734,105
1102855,105
1102878,104
1103208,104
1103636,104
1103745,103
1104293,103
1104546,103
1104764,103
1106489,102
1107776,102
1108195,101
1110822,100
1111531,100
1111653,100
1112230,100
1112504,100
1112800,100
1113119,101
1116089,101
1117873,102
1118719,103
1119281,102
1119571,103
1120782,102
1121336,102
1121361,102
1124014,103
1124061,104
1124271,104
1124481,105
1125082,106
1125091,107
1125695,106
1128136,105
1128240,104
1128541,104
1128700,103
1129759,103
1130077,103
1130263,103
1130401,104
1130918,105
1131148,105
1131288,104
1132023,105
1132057,106
1132150,107
1132357,107
1133945,106
1133998,105
1134587,104
1135080,105
1136149,104
1136330,103
1136733,103
1136817,104
1137833,104
1137897,105
1138190,104
1138428,103
1138710,103
1138848,102
1142361,101
1142844,101
1143273,102
1145793,101
1146880,102
1147488,103
1147579,102
1149045,102
1149259,102
1149686,101
1149728,101
1150226,102
1151493,101
1151681,102
1152453,103
1152876,103
1153122,103
1153403,104
1154155,104
1155727,103
1157802,103
1157852,102
1158786,103
1158943,103
1159588,102
1159913,102
1161006,103
1161307,102
1161821,102
1161991,102
1162555,103
1165489,104
1166294,103
1168056,104
1168615,104
1168780,103
1169702,104
1170204,103
1170578,103
1170741,103
1170774,102
1170893,103
1172858,103
1172889,103
1173312,104
1174216,103
1174453,102
1174641,101
1174730,101
1174755,101
1175108,100
1175154,100
1175205,100
1176384,99
1178620,98
1178946,98
1179167,97
1180361,98
1180654,97
1180756,97
1180801,98
1182206,99
1183770,100
1183862,99
1183975,100
1184427,100
1184604,101
1184779,102
1185759,102
1185788,103
1186444,104
1187456,104
1187483,105
1188131,105
1188324,105
1188663,105
1189166,104
1189649,104
1189794,104
1189837,105
1190784,105
1190812,104
1190937,105
1191866,106
1192376,105
1192748,106
1193770,107
1194758,107
1195079,107
1195190,106
1195459,107
1196836,107
1198636,107
1198774,108
1199261,109
1200095,109
1200240,109
1200415,108
1200986,107
1201336,108
1201771,109
1202010,109
1203576,108
1203857,108
1204037,109
1205394,109
1206908,110
1207075,109
1208102,109
1208524,109
1208548,108
1208658,107
1208800,106
1209198,105
1209911,104
1210798,103
1211322,103
1211743,102
1211772,102
1213568,102
1213655,101
1213662,101
1213885,101
1216417,100
1216541,99
1217096,98
1217110,97
1217121,96
1217555,95
1218334,95
1218949,95
1219002,95
1219451,96
1222457,96
1223554,97
1225512,96
1225665,96
1225885,96
1227282,95
1228333,94
1228614,95
1228683,94
1228977,95
1229568,95
1230747,96
1231044,97
1231260,98
1231728,98
1231996,99
1232071,99
1232190,99
1233141,98
1233442,98
1233548,98
1233681,98
1233960,97
1234254,96
1236349,96
1238043,95
1238758,95
1239685,96
1239764,95
1239935,94
1240208,95
1240626,95
1240810,94
1241276,94
1242623,93
1243678,94
1243802,95
1244477,95
1244864,95
1244984,95
1245296,95
1248083,95
1248269,94
1248958,94
1249665,93
1249797,93
1249875,93
1250315,92
1251350,93
1251554,93
1252130,92
1253306,92
1253648,92
1254319,93
1254977,94
1254986,94
1257395,93
1257495,93
1257638,92
1257711,93
1258193,92
1259916,91
1259972,92
1260181,93
1260349,94
1260995,95
1261988,94
1262239,95
1262279,95
1262494,96
1263130,95
1263960,96
1264448,96
1266015,97
1266473,97
1266506,96
1267157,97
1268248,96
1268688,97
1269786,96
1269816,97
1270147,98
1271295,97
1272034,96
1273140,97
1275406,98
1278525,99
1278611,98
1279077,97
1280665,97
1280721,96
1281350,97
1281805,98
1283237,99
1284370,99
1285648,100
1285895,100
1286417,100
1287637,100
1287980,99
1288497,99
1288658,100
1291412,100
1291455,100
1292404,100
1293805,99
1293920,99
1295367,100
1297087,100
1297088,101
1297130,100
1299519,99
1299560,99
1299775,100
1300726,100
1301662,101
1302135,100
1302262,101
1302656,102
1302849,101
1303483,102
1303643,102
1303725,101
1303780,102
1304164,101
1305059,101
1307737,101
1307779,101
1307800,101
1308026,101
1308524,100
1308615,99
1308765,100
1308802,99
1309989,99
1311235,98
1311409,97
1313239,97
1314624,97
1316990,98
1317167,97
1317474,97
1317560,98
1318310,99
1318726,100
1319041,100
1320227,100
1321657,101
1321998,101
1322664,101
1322802,100
1325161,100
1326133,100
1326240,99
1328092,100
1329527,100
1329710,101
1329833,102
1331651,102
1331727,102
1332401,102
1332601,103
1332841,103
1333769,104
1333968,103
1334224,104
1334234,104
1335384,105
1336218,104
1336541,104
1336743,103
1337797,103
1337821,103
1338662,103
1339200,103
1339330,104
1340604,105
1340843,105
1341297,106
1341436,107
1342833,107
1343348,108
1343353,107
1343503,107
1344549,106
1346988,105
1347110,105
1347311,104
1347764,105
1348374,105
1349335,105
1349837,104
1350125,103
1350888,104
1351236,104
1351381,104
1352150,104
1352275,105
1352355,106
1353208,105
1353250,105
1353513,106
1353804,105
1354012,104
1354035,105
1354654,104
1354804,104
1355757,103
1356056,102
1356450,101
1356494,102
1356673,102
1356781,103
1357036,102
1357282,101
1357382,102
1358123,102
1358552,101
1359491,101
1359759,102
1359934,102
1360357,101
1360497,101
1360663,101
1363427,100
1363474,101
1364476,102
1364983,102
1365312,101
1365871,100
1366098,99
1366391,100
1366718,101
1366743,100
1366908,99
1367444,99
1369048,99
1369455,98
